Significant,-LOG10 p-value,l2fc,Protein IDs,Majority protein IDs,Protein names,Gene,4721,4945,4715,4718,4524,4722,4716,4717
,2.96682227792875,0.211039066314697,XP_020935759;XP_013849443;XP_013849442;XP_005660644;XP_020935771;XP_013849444;NP_001272905,XP_020935759;XP_013849443;XP_013849442;XP_005660644;XP_020935771;XP_013849444;NP_001272905,nucleosome assembly protein 1-like 4 isoform X2;nucleosome assembly protein 1-like 4 isoform X2;nucleosome assembly protein 1-like 4 isoform X1;nucleosome assembly protein 1-like 4 isoform X1;nucleosome assembly protein 1-like 4 isoform X4;nucleosome assem,NAP1L4,29.35275078,29.48462105,29.47429085,29.38944244,29.19662094,29.25491524,29.22269249,29.18272018
+,3.03955487530851,0.355071544647217,XP_005660829;XP_020936320,XP_005660829;XP_020936320,neutral alpha-glucosidase AB isoform X3;neutral alpha-glucosidase AB isoform X1,GANAB,32.11765289,32.37090683,32.2650032,32.26832581,31.96564484,31.91038704,31.83639145,31.88917923
,0.150704688561169,0.0181999206542969,XP_005660840,XP_005660840,LOW QUALITY PROTEIN: heterogeneous nuclear ribonucleoprotein U-like protein 2,HNRNPUL2,29.82370186,29.8970356,29.95074272,29.83760262,29.77272415,29.83742142,29.94083786,29.88529968
,0.174626130845887,0.247598648071289,XP_005660847,XP_005660847,UBX domain-containing protein 1,UBXN1,25.18824005,25.35625648,25.1049366,23.32071114,25.0198555,24.8414402,23.79554558,24.3229084
,1.52799133890525,0.219139099121094,XP_005660855,XP_005660855,LOW QUALITY PROTEIN: elongation factor 1-gamma,EEF1G,31.86481667,31.69287109,31.89482498,32.00007629,31.62104225,31.75902939,31.54894447,31.64701653
,0.378422702045225,-0.646727085113525,XP_005660860;NP_999140,XP_005660860;NP_999140,ferritin heavy chain isoform X1;ferritin heavy chain,FTH1,26.209795,25.26881599,26.06931877,24.81488037,26.80180931,26.3309269,24.36106873,27.45591354
,2.52395875993017,0.0812549591064453,XP_005660949;XP_020938679;XP_020938680;XP_020938681;XP_020938678;XP_020938675;XP_005660946;XP_020938672;XP_020938673;XP_005660947;XP_020938674;XP_013849763;XP_005660948;XP_020938676;XP_005660950;XP_020938684;XP_020938683;XP_005660952;XP_020938682,XP_005660949;XP_020938679;XP_020938680;XP_020938681;XP_020938678;XP_020938675;XP_005660946;XP_020938672;XP_020938673;XP_005660947;XP_020938674;XP_013849763;XP_005660948;XP_020938676;XP_005660950;XP_020938684;XP_020938683;XP_005660952;XP_020938682,catenin delta-1 isoform X7;catenin delta-1 isoform X9;catenin delta-1 isoform X9;catenin delta-1 isoform X9;catenin delta-1 isoform X7;catenin delta-1 isoform X5;catenin delta-1 isoform X1;catenin delta-1 isoform X1;catenin delta-1 isoform X3;catenin delta,CTNND1,29.27697372,29.30090332,29.27282143,29.30623817,29.18987465,29.1869278,29.25049591,29.20461845
,1.81337993213303,0.345027446746826,XP_020938691;XP_005660953;XP_020938689;XP_020938692,XP_020938691;XP_005660953;XP_020938689,thioredoxin-related transmembrane protein 2 isoform X3;thioredoxin-related transmembrane protein 2 isoform X2;thioredoxin-related transmembrane protein 2 isoform X1,TMX2,25.51869392,25.47432137,25.45189667,25.2538929,24.86476326,25.03519249,25.16426849,25.25447083
,0.710922546884974,-0.108419418334961,XP_005661041;XP_003122904,XP_005661041;XP_003122904,apoptosis inhibitor 5 isoform X2;apoptosis inhibitor 5 isoform X1,API5,28.08785439,28.15465355,28.11311913,28.0239563,28.10499573,28.17864227,28.40507126,28.12455177
,0.162291208225028,-0.0657868385314941,XP_005661078,XP_005661078,caprin-1,CAPRIN1,27.36719704,27.15942574,27.33159447,27.07795906,27.55068779,27.52813148,27.00763512,27.11286926
,0.157319859163798,0.0305986404418945,XP_005661108,XP_005661108,eukaryotic translation initiation factor 3 subunit M,EIF3M,26.90104103,26.94055748,26.83050156,26.98489761,26.75098038,26.86525917,27.07019806,26.84816551
,0.0512385463214649,-0.0384759902954102,XP_020935057;XP_020935031;XP_020935043;XP_020935048;XP_020935051;XP_020935064;XP_005661436;XP_005661435;XP_020935028;XP_020935021;XP_020935010;XP_013850269;XP_005661434;XP_005661432;XP_020935072;XP_020935069;XP_005661438;XP_005661439;NP_001233126,XP_020935057;XP_020935031;XP_020935043;XP_020935048;XP_020935051;XP_020935064;XP_005661436;XP_005661435;XP_020935028;XP_020935021;XP_020935010;XP_013850269;XP_005661434;XP_005661432;XP_020935072;XP_020935069;XP_005661438;XP_005661439;NP_001233126,cold-inducible RNA-binding protein isoform X2;cold-inducible RNA-binding protein isoform X2;cold-inducible RNA-binding protein isoform X2;cold-inducible RNA-binding protein isoform X2;cold-inducible RNA-binding protein isoform X2;cold-inducible RNA-binding,CIRBP,28.29070282,28.37090111,28.29758453,28.07418633,28.24563026,28.6666851,28.6825428,27.59242058
,0.855100643677739,0.0557899475097656,XP_005661508;XP_013850319,XP_005661508;XP_013850319,vesicular integral-membrane protein VIP36 isoform X1;vesicular integral-membrane protein VIP36 isoform X2,LMAN2,29.4266243,29.49602318,29.3989296,29.37645912,29.39200401,29.36788368,29.31270027,29.40228844
,0.306343717496549,-0.0534853935241699,XP_005661680,XP_005661680,histidine triad nucleotide-binding protein 1,HINT1,30.67472076,30.74270248,30.89186096,30.85199547,30.86850166,30.98596954,30.77155876,30.74919128
,0.197337084291836,0.0821638107299805,XP_005661704;XP_013850577;XP_005661703;XP_020941100;XP_013850576;XP_013850575;XP_020941101,XP_005661704;XP_013850577;XP_005661703;XP_020941100;XP_013850576;XP_013850575;XP_020941101,septin-8 isoform X7;septin-8 isoform X5;septin-8 isoform X4;septin-8 isoform X3;septin-8 isoform X2;septin-8 isoform X1;septin-8 isoform X6,SEPTIN8,26.69988441,26.93797874,27.10349655,26.58132744,26.72702408,26.61540604,27.07938385,26.57221794
,1.0688457267863,0.0661611557006836,XP_005661711,XP_005661711,heat shock 70 kDa protein 4,HSPA4,30.84722328,30.87862015,30.93543816,30.90023613,30.85660362,30.84961128,30.74575043,30.84490776
+,1.20389800699894,-1.19857311248779,XP_005661736,XP_005661736,testican-1 isoform X1,SPOCK1,26.76976395,25.76877975,25.56700325,24.54866219,27.61083794,26.41251183,26.63311768,26.79203415
,2.41574682151201,0.254246234893799,XP_005661752,XP_005661752,"stress-70 protein, mitochondrial",HSPA9,30.81810379,30.83160591,30.73400497,30.6159668,30.51962662,30.51229858,30.53045845,30.42031288
,0.155157917004049,0.0223503112792969,XP_013850634;XP_020940516;XP_020940506;XP_020940507;XP_020940514;XP_020940518;XP_005661770;XP_020940509;XP_020940508;XP_020940517;XP_020940515;XP_005661767;XP_020940513;XP_005661764;XP_005661765;XP_005661766;XP_005661768;XP_020940510;XP_013850633;XP_020940512;XP_020940511;XP_020940523;XP_020940519;XP_020940521;XP_020940524;XP_020940522;XP_020940525;XP_005661773;XP_020940520;XP_020940526,XP_013850634;XP_020940516;XP_020940506;XP_020940507;XP_020940514;XP_020940518;XP_005661770;XP_020940509;XP_020940508;XP_020940517;XP_020940515;XP_005661767;XP_020940513;XP_005661764;XP_005661765;XP_005661766;XP_005661768;XP_020940510;XP_013850633;XP_020940512;XP_020940511,matrin-3 isoform X4;matrin-3 isoform X4;matrin-3 isoform X2;matrin-3 isoform X2;matrin-3 isoform X4;matrin-3 isoform X4;matrin-3 isoform X2;matrin-3 isoform X2;matrin-3 isoform X2;matrin-3 isoform X4;matrin-3 isoform X4;matrin-3 isoform X1;matrin-3 isoform,MATR3,30.87752533,30.89648628,30.98881531,30.85162354,30.93606949,30.84916496,30.97377586,30.76603889
+,2.51853039055284,0.676278114318848,XP_005661793,XP_005661793,prefoldin subunit 1,PFDN1,25.53403664,25.51686096,25.20629883,25.39930534,25.09264946,24.63615036,24.6470108,24.57557869
,0.208606960510493,0.402418613433838,XP_005661801,XP_005661801,protein Red,IK,25.68915176,26.0191803,26.1294136,26.0265007,26.28022575,26.21356392,26.4738102,23.28697205
,1.96495776684229,0.195981502532959,XP_005661912;NP_001127827,XP_005661912;NP_001127827,actin-related protein 2/3 complex subunit 1A isoform X1;actin-related protein 2/3 complex subunit 1A,ARPC1A,28.79141426,28.75684547,28.80651855,28.66641426,28.62704086,28.43129539,28.58024979,28.5986805
,1.32222599149783,0.232164859771729,XP_005661932,XP_005661932,28 kDa heat- and acid-stable phosphoprotein,PDAP1,27.01393127,26.8267498,27.02759933,26.87467003,26.93831635,26.59988594,26.62547302,26.65061569
,0.291829684371451,0.317285060882568,XP_005661967;XP_013850910,XP_005661967;XP_013850910,arf-GAP domain and FG repeat-containing protein 2 isoform X1;arf-GAP domain and FG repeat-containing protein 2 isoform X2,AGFG2,24.0556488,25.00088501,24.71051216,24.84306908,23.80457306,23.49536324,25.14030838,24.90073013
,0.872671263906798,0.148984432220459,XP_005662019,XP_005662019,14-3-3 protein gamma,YWHAG,30.26058006,30.20711136,30.11582375,30.19952583,30.26863289,30.02432632,30.01225281,29.88189125
,1.60928895312523,0.186214923858643,XP_020941979;XP_013850986;XP_005662035,XP_020941979;XP_013850986;XP_005662035,transducin beta-like protein 2;transducin beta-like protein 2;transducin beta-like protein 2,TBL2,28.42946053,28.49266624,28.25961494,28.51325798,28.2800312,28.24676323,28.25552368,28.16782188
,0.857619289918789,0.76262903213501,XP_005662039;XP_020941992;XP_020941991;XP_013850998,XP_005662039;XP_020941992;XP_020941991;XP_013850998,protein ABHD11 isoform X1;protein ABHD11 isoform X3;protein ABHD11 isoform X3;protein ABHD11 isoform X2,ABHD11,25.80030441,25.82921982,25.90182495,25.68391609,25.55426407,23.72700691,25.2672596,25.61621857
,1.69177729706568,-0.204428672790527,XP_020942003;XP_005662051;XP_005662050;XP_005662049;XP_005662048;XP_005662047;XP_005662046;XP_013851016;XP_013851015;XP_013851014;XP_003354560,XP_020942003;XP_005662051;XP_005662050;XP_005662049;XP_005662048;XP_005662047;XP_005662046,general transcription factor II-I isoform X6;general transcription factor II-I isoform X6;general transcription factor II-I isoform X4;general transcription factor II-I isoform X3;general transcription factor II-I isoform X5;general transcription factor II,GTF2I,28.48023605,28.61589622,28.71099281,28.53400803,28.72630882,28.79001617,28.90724373,28.73527908
,1.82732889122117,0.151029109954834,XP_005662075;XP_005674660,XP_005662075,T-complex protein 1 subunit zeta,CCT6A,30.79001617,30.79405022,30.91013527,30.8060894,30.63469315,30.62156677,30.66670227,30.77321243
,0.104188885674014,0.0650596618652344,XP_005662334,XP_005662334,fibulin-7,FBLN7,27.64519501,27.53430367,27.26517105,27.39427567,27.84947777,27.5721035,27.31734467,26.83978081
+,3.09304105496058,0.2535719871521,XP_005662358;XP_013851302;XP_020942872,XP_005662358;XP_013851302,fumarylacetoacetate hydrolase domain-containing protein 2;fumarylacetoacetate hydrolase domain-containing protein 2,LOC100522130,29.64562607,29.74297523,29.7027607,29.57832527,29.4351368,29.44082832,29.42374229,29.35569191
,0.107066865051999,-0.0267891883850098,XP_013851337;XP_013851336;XP_005662394;XP_020942765;XP_013851334,XP_013851337;XP_013851336;XP_005662394;XP_020942765;XP_013851334,E3 SUMO-protein ligase RanBP2 isoform X5;E3 SUMO-protein ligase RanBP2 isoform X4;E3 SUMO-protein ligase RanBP2 isoform X3;E3 SUMO-protein ligase RanBP2 isoform X2;E3 SUMO-protein ligase RanBP2 isoform X1,LOC100511376,27.27701759,27.56347275,27.6467762,27.48485184,27.46559906,27.57830811,27.61925888,27.41610909
,1.00190949285182,0.343300819396973,XP_005662419,XP_005662419,60S ribosomal protein L31,RPL31,28.67727661,28.84454727,28.65147018,28.4676609,28.14277458,28.15194702,28.18087196,28.79215813
+,3.56261038405624,0.543572425842285,XP_005662547;NP_001181908;XP_003123686,XP_005662547;NP_001181908,glutamine--fructose-6-phosphate aminotransferase;glutamine--fructose-6-phosphate aminotransferase,GFPT1,30.61377335,30.72671509,30.66873169,30.5632,30.04166031,30.26046753,29.96980095,30.12620163
,1.55292742302477,0.172349452972412,XP_005662840,XP_005662840,40S ribosomal protein S7,RPS7,29.66242981,29.69203949,29.61491394,29.56436348,29.45851707,29.31440926,29.55663872,29.51478386
,0.849897109968907,-1.33220148086548,XP_020946209;XP_013851968;XP_005662937;XP_013851966,XP_020946209;XP_013851968;XP_005662937;XP_013851966,collagen alpha-1(XIV) chain isoform X4;collagen alpha-1(XIV) chain isoform X3;collagen alpha-1(XIV) chain isoform X2;collagen alpha-1(XIV) chain isoform X1,COL14A1,24.59758568,24.5385437,26.78593826,27.28250694,27.21354485,26.30998802,27.86396027,27.14588737
,0.222973193141706,0.120286464691162,XP_005662946;XP_020933348,XP_005662946,double-strand-break repair protein rad21 homolog,RAD21,25.99129105,25.76832581,25.92820549,25.70044136,25.86348724,25.94679451,25.98215675,25.11467934
,0.544655557512106,0.18693733215332,XP_013852092;XP_005663049;XP_013852091;XP_020944820;XP_020944819,XP_013852092;XP_005663049;XP_013852091;XP_020944820;XP_020944819,regulator of microtubule dynamics protein 1 isoform X5;regulator of microtubule dynamics protein 1 isoform X2;regulator of microtubule dynamics protein 1 isoform X1;regulator of microtubule dynamics protein 1 isoform X4;regulator of microtubule dynamics pr,RMDN1,27.35388565,27.38352203,27.23954391,27.17540932,27.37716293,27.31042671,26.71947098,26.99755096
,0.699977684301081,0.0667543411254883,XP_020944811;XP_020944816;XP_020944810;XP_020944809;XP_020944818;XP_020944817;XP_005663052;XP_020944814;XP_020944815;XP_020944813;XP_020924954;XP_013833316;XP_020926981;XP_013853380;XP_001927623;XP_020926979;XP_013833313;XP_020954880;XP_020954307;XP_020924955;XP_020949560;XP_020924959;XP_020926980;XP_020924956;XP_020924958;XP_020924957;XP_020948183;XP_020924953,XP_020944811;XP_020944816;XP_020944810;XP_020944809;XP_020944818;XP_020944817;XP_005663052;XP_020944814;XP_020944815;XP_020944813,copine-3 isoform X3;copine-3 isoform X4;copine-3 isoform X2;copine-3 isoform X1;copine-3 isoform X4;copine-3 isoform X4;copine-3 isoform X4;copine-3 isoform X4;copine-3 isoform X4;copine-3 isoform X4,CPNE3,28.37662506,28.36156082,28.37446976,28.3882103,28.22149467,28.3583374,28.41256142,28.24145508
,0.860151835028334,0.169212341308594,XP_005663205;XP_020945146;XP_020933986,XP_005663205;XP_020945146,4-trimethylaminobutyraldehyde dehydrogenase isoform X1;4-trimethylaminobutyraldehyde dehydrogenase isoform X2,ALDH9A1,30.02221107,29.85382652,30.10474586,29.88178825,30.00811768,29.82163429,29.70816612,29.64780426
,0.0528720430135385,0.0284910202026367,XP_005663224;XP_005663223,XP_005663224;XP_005663223,NADH dehydrogenase;NADH dehydrogenase,NDUFS2,27.78106689,27.49411583,27.42302132,27.40234947,27.64147949,27.00335312,27.75340652,27.5883503
,0.617465525755851,-0.0749721527099609,XP_005663231;XP_005663229;XP_005663227;XP_005663232,XP_005663231;XP_005663229;XP_005663227;XP_005663232,nitrilase homolog 1 isoform X3;nitrilase homolog 1 isoform X3;nitrilase homolog 1 isoform X2;nitrilase homolog 1 isoform X1,NIT1,27.08901596,26.99927139,27.19798088,27.14666557,27.29754066,27.15479851,27.15701675,27.12346649
+,1.93844641873877,1.39467239379883,XP_005663322,XP_005663322,nestin,NES,24.70604897,26.14419556,25.99675369,25.50239563,24.15731239,23.70424652,24.74940872,24.15973663
,0.882101550218703,-0.0930500030517578,XP_005663466,XP_005663466,interleukin enhancer-binding factor 2,ILF2,30.09672737,30.14382172,30.17664528,30.17164421,30.26013184,30.09345627,30.30573845,30.30171204
,0.896952251475706,0.496362686157227,XP_020945516;XP_013852602;XP_005663504,XP_020945516;XP_013852602;XP_005663504,cingulin;cingulin;cingulin,CGN,25.71345329,25.45632172,26.01735497,26.07169342,25.38070107,25.32885742,25.86891365,24.69490051
,0.654239003848462,0.356238842010498,XP_005663542;XP_013852639;XP_013852637;XP_013852640,XP_005663542;XP_013852639;XP_013852637,protein prune homolog isoform X1;protein prune homolog isoform X3;protein prune homolog isoform X2,PRUNE1,24.79530907,24.83754539,25.06019211,24.96194839,24.9197979,24.88730049,24.59627914,23.82666206
,0.921411930385652,0.900699138641357,XP_013852642;XP_005663552;XP_020945553;XP_005663555,XP_013852642;XP_005663552;XP_020945553;XP_005663555,Golgi phosphoprotein 3-like isoform X1;Golgi phosphoprotein 3-like isoform X1;Golgi phosphoprotein 3-like isoform X2;Golgi phosphoprotein 3-like isoform X2,GOLPH3L,25.5622654,25.83023643,25.51270866,25.68957901,23.84690666,23.95407867,25.7039299,25.48707771
+,1.66070840069966,0.922396183013916,XP_005663793,XP_005663793,fibulin-1 isoform X2,FBLN1,28.64670753,28.50759888,28.13354492,29.05356789,27.42950058,27.42574501,28.35984421,27.43674469
,1.14506198264159,-0.352843284606934,XP_005663867;XP_005663866,XP_005663867;XP_005663866,thiosulfate sulfurtransferase isoform X2;thiosulfate sulfurtransferase isoform X1,TST,28.69301987,28.26579666,28.68197441,28.27235413,29.10686874,28.71240425,28.61953926,28.88570595
,0.427813111979388,-0.0799436569213867,XP_020947403;XP_020947402;XP_020947401;XP_020947399;XP_013853036;XP_005663906,XP_020947403;XP_020947402;XP_020947401;XP_020947399;XP_013853036;XP_005663906,chromobox protein homolog 5;chromobox protein homolog 5;chromobox protein homolog 5;chromobox protein homolog 5;chromobox protein homolog 5;chromobox protein homolog 5,CBX5,28.09773064,28.02986336,28.03207397,27.83309937,28.01105309,28.18942833,28.16954422,27.94251633
+,2.15664214724819,-0.404170989990234,XP_005663935,XP_005663935,CD63 antigen,CD63,28.97831154,28.60692596,28.62163734,28.78331757,29.23881531,29.24136353,29.06370926,29.06298828
,0.376194211665981,0.0894231796264648,XP_013853074;XP_005663942;XP_005663941,XP_013853074;XP_005663942;XP_005663941,partner of Y14 and mago isoform X2;partner of Y14 and mago isoform X2;partner of Y14 and mago isoform X1,PYM1,27.10339546,27.23013496,26.96057892,27.12129402,26.77039337,27.10659409,27.16796494,27.01275826
+,4.77354561798691,-0.360146999359131,XP_013853164;XP_005664026,XP_013853164;XP_005664026,ras-related protein Rap-1b;ras-related protein Rap-1b,RAP1B,29.63419151,29.66156387,29.6552639,29.67064095,29.97937393,30.06496811,29.95615387,30.06175232
+,3.24338939970493,0.456735134124756,XP_005664212,XP_005664212,twinfilin-1,TWF1,29.20950699,29.26631165,29.35544014,29.3512764,28.9750061,28.69155693,28.87469864,28.81433296
,1.76233954975667,0.16930627822876,XP_005664319;XP_013847980,XP_005664319,LOW QUALITY PROTEIN: ubiquitin-conjugating enzyme E2 N,UBE2N,29.8255825,29.8543911,30.02353287,30.00624466,29.75418663,29.78762054,29.74131966,29.74939919
