Significant	"-LOG10 p-value"	l2fc	Protein IDs	Majority protein IDs	Protein names	Gene	GO biological process ID	GO biological process	GO cellular component ID	GO cellular component	KEGG pathway ID	KEGG pathway title	GO molecular function ID	GO molecular function	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	MS/MS count	4721	4945	4715	4718	4524	4722	4716	4717
	0.0679664183088633	0.167396068572998	XP_003135253	XP_003135253	magnesium transporter protein 1	MAGT1	GO:0006487;GO:0015693;GO:0018279;GO:0043312;GO:0050890;GO:0055085;GO:1903830	cognition;magnesium ion transmembrane transport;magnesium ion transport;neutrophil degranulation;protein N-linked glycosylation;protein N-linked glycosylation via asparagine;transmembrane transport	GO:0005783;GO:0005886;GO:0005887;GO:0008250;GO:0016020;GO:0035577	azurophil granule membrane;endoplasmic reticulum;integral component of plasma membrane;membrane;oligosaccharyltransferase complex;plasma membrane			GO:0015095	magnesium ion transmembrane transporter activity	4	4	4	11.6	11.6	11.6	42.33	0	36.525	549570000	36	26.38399887	26.42066193	24.00156975	26.34391022	26.27542114	23.68738365	26.35982895	26.15792274
	0.000499718211743761	0.00108003616333008	XP_003135279;XP_003360436;XP_005673815;XP_005671305	XP_003135279;XP_003360436;XP_005673815;XP_005671305	cleavage stimulation factor subunit 2 isoform X2;cleavage stimulation factor subunit 2 isoform X1;cleavage stimulation factor subunit 2 isoform X3;cleavage stimulation factor subunit 2 tau variant	CSTF2	GO:0000398;GO:0006369;GO:0006378;GO:0006388;GO:0031124;GO:0098789	mRNA 3'-end processing;mRNA polyadenylation;mRNA splicing, via spliceosome;pre-mRNA cleavage required for polyadenylation;termination of RNA polymerase II transcription;tRNA splicing, via endonucleolytic cleavage and ligation	GO:0005654;GO:0005847;GO:0016604;GO:0071920	cleavage body;mRNA cleavage and polyadenylation specificity factor complex;nuclear body;nucleoplasm	hsa03015	mRNA surveillance pathway	GO:0003723;GO:0003729;GO:0005515	mRNA binding;protein binding;RNA binding	12	12	12	29.5	29.5	29.5	60.436	0	23.347	488980000	41	23.64973831	25.89559746	25.96811676	25.62775803	23.9092865	25.59897804	25.91273689	25.71588898
+	2.5096946736972	0.805476188659668	XP_003135287	XP_003135287	mitochondrial import inner membrane translocase subunit Tim8 A	TIMM8A	GO:0007399;GO:0072321	chaperone-mediated protein transport;nervous system development	GO:0005739;GO:0005743;GO:0005758	mitochondrial inner membrane;mitochondrial intermembrane space;mitochondrion			GO:0005515;GO:0046872	metal ion binding;protein binding	4	4	4	68	68	68	11.041	0	42.514	633580000	31	26.78069305	26.55167198	26.49529076	26.38424683	26.03004265	25.34374046	25.87227631	25.74393845
	0.335520946447419	0.0870575904846191	XP_005657914;XP_003135301;XP_003135300;XP_003135299	XP_005657914;XP_003135301;XP_003135300;XP_003135299	armadillo repeat-containing X-linked protein 3;armadillo repeat-containing X-linked protein 3;armadillo repeat-containing X-linked protein 3;armadillo repeat-containing X-linked protein 3	ARMCX3	GO:0034613;GO:0045944	cellular protein localization;positive regulation of transcription from RNA polymerase II promoter	GO:0005634;GO:0031307	integral component of mitochondrial outer membrane;nucleus			GO:0005515	protein binding	11	11	11	34	34	34	42.618	0	150.53	1300300000	57	27.30695534	27.30016327	27.19206429	27.53229904	27.29175758	27.0326519	27.43983841	27.21900368
	0.0517940223629094	-0.0658693313598633	XP_003135306	XP_003135306	thymosin beta-15A	TMSB15A	GO:0007015;GO:0030334;GO:0042989	actin filament organization;regulation of cell migration;sequestering of actin monomers	GO:0005737;GO:0005856	cytoplasm;cytoskeleton			GO:0003785	actin monomer binding	3	3	1	73.3	73.3	31.1	5.1987	0	44.486	322530000	16	25.29340744	25.33193588	25.50745583	24.54487228	25.18093872	26.02282333	24.17753983	25.55984688
	0.56750644847318	-0.145165920257568	XP_020935594;XP_020935593;XP_020935592;XP_013846425;XP_013846424;XP_013846423;XP_005657938;XP_005657937;XP_005657936;XP_003135309	XP_020935594;XP_020935593;XP_020935592;XP_013846425;XP_013846424;XP_013846423;XP_005657938;XP_005657937;XP_005657936;XP_003135309	G-protein coupled receptor-associated sorting protein 2;G-protein coupled receptor-associated sorting protein 2;G-protein coupled receptor-associated sorting protein 2;G-protein coupled receptor-associated sorting protein 2;G-protein coupled receptor-assoc	GPRASP2			GO:0005634;GO:0005737	cytoplasm;nucleus			GO:0001540;GO:0001664;GO:0005515	beta-amyloid binding;G-protein coupled receptor binding;protein binding	5	5	4	7.8	7.8	6.5	95.85	0	73.772	386540000	30	25.24092674	25.66103935	25.63621902	25.46808815	25.75169563	25.49969101	25.78116798	25.55438232
	0.388103459729934	-0.190614700317383	XP_020935607;XP_020935606;XP_020935581;XP_013846419;XP_003360440;XP_003135312;XP_005657953;XP_020935603	XP_020935607;XP_020935606;XP_020935581;XP_013846419;XP_003360440;XP_003135312;XP_005657953	transcription elongation factor A protein-like 3 isoform X2;transcription elongation factor A protein-like 3 isoform X2;transcription elongation factor A protein-like 3;transcription elongation factor A protein-like 3;transcription elongation factor A prot	TCEAL3			GO:0005634	nucleus			GO:0050699	WW domain binding	6	6	6	44	44	44	22.681	0	30.641	527930000	52	25.91342163	25.85183716	25.70458984	25.51953316	25.65365219	25.95659828	26.48632622	25.6552639
+	2.78627433540433	2.235671043396	XP_003135341;XP_020942825;XP_020942824;XP_020957214	XP_003135341	TBC1 domain family member 8B	TBC1D8B	GO:0003094;GO:0006886;GO:0016192;GO:0090630	activation of GTPase activity;glomerular filtration;intracellular protein transport;vesicle-mediated transport	GO:0005829	cytosol			GO:0005096;GO:0005509;GO:0005515;GO:0017137	calcium ion binding;GTPase activator activity;protein binding;Rab GTPase binding	18	18	17	20.9	20.9	20.2	128.17	0	178.35	916060000	77	27.33602905	27.35691071	27.52200508	27.28506851	25.50560951	26.11868286	24.3858757	24.5471611
	1.46935558803983	0.0794906616210938	XP_003135349;XP_003130238	XP_003135349;XP_003130238	ribose-phosphate pyrophosphokinase 1;ribose-phosphate pyrophosphokinase 3	PRPS1	GO:0006015;GO:0006144;GO:0006164;GO:0006221;GO:0007399;GO:0009116;GO:0009156;GO:0009165;GO:0016310;GO:0034418;GO:0046101	5-phosphoribose 1-diphosphate biosynthetic process;hypoxanthine biosynthetic process;nervous system development;nucleoside metabolic process;nucleotide biosynthetic process;phosphorylation;purine nucleobase metabolic process;purine nucleotide biosynthetic process;pyrimidine nucleotide biosynthetic process;ribonucleoside monophosphate biosynthetic process;urate biosynthetic process	GO:0002189;GO:0005737;GO:0005829	cytoplasm;cytosol;ribose phosphate diphosphokinase complex	hsa00030;hsa00230;hsa01100;hsa01130;hsa01200;hsa01230	Biosynthesis of amino acids;Biosynthesis of antibiotics;Carbon metabolism;Metabolic pathways;Pentose phosphate pathway;Purine metabolism	GO:0000287;GO:0004749;GO:0005515;GO:0005524;GO:0016301;GO:0042802;GO:0042803	ATP binding;identical protein binding;kinase activity;magnesium ion binding;protein binding;protein homodimerization activity;ribose phosphate diphosphokinase activity	16	16	8	56.3	56.3	25.5	34.834	0	247.23	6151500000	170	29.5073719	29.58046532	29.60050583	29.5458374	29.48748016	29.51453781	29.49463081	29.41956902
	0.297687519918087	0.0422115325927734	XP_013841828;XP_005673925;XP_003135392;XP_020935908;XP_020935907;XP_013841827;XP_020935906;XP_020935904;XP_013841826;XP_013841831;XP_013841825;XP_005673924;XP_020935910;XP_020935909;XP_020935912;XP_020935911	XP_013841828;XP_005673925;XP_003135392;XP_020935908;XP_020935907;XP_013841827;XP_020935906;XP_020935904;XP_013841826;XP_013841831;XP_013841825;XP_005673924;XP_020935910;XP_020935909;XP_020935912;XP_020935911	septin-6 isoform X4;septin-6 isoform X4;septin-6 isoform X4;septin-6 isoform X3;septin-6 isoform X3;septin-6 isoform X3;septin-6 isoform X2;septin-6 isoform X2;septin-6 isoform X2;septin-6 isoform X1;septin-6 isoform X1;septin-6 isoform X1;septin-6 isoform	SEPTIN6	GO:0000281;GO:0007283;GO:0016032;GO:0030154;GO:0034613;GO:0060271;GO:0061640	cell differentiation;cellular protein localization;cilium assembly;cytoskeleton-dependent cytokinesis;mitotic cytokinesis;spermatogenesis;viral process	GO:0000777;GO:0005819;GO:0005940;GO:0008021;GO:0015630;GO:0030496;GO:0031105;GO:0032153;GO:0032154;GO:0032173;GO:0043679;GO:0097227	axon terminus;cell division site;cleavage furrow;condensed chromosome kinetochore;microtubule cytoskeleton;midbody;septin collar;septin complex;septin ring;sperm annulus;spindle;synaptic vesicle	hsa05100	Bacterial invasion of epithelial cells	GO:0003924;GO:0005515;GO:0005525;GO:0060090	binding, bridging;GTP binding;GTPase activity;protein binding	20	20	11	48.2	48.2	29.3	48.747	0	305.09	5873400000	132	29.58044815	29.42454338	29.55995941	29.48208427	29.42241859	29.56579971	29.36103821	29.52893257
	1.28853035132968	0.308998107910156	XP_003135523;XP_013841982	XP_003135523;XP_013841982	biglycan isoform X2;biglycan isoform X1	BGN	GO:0001974;GO:0008150;GO:0019800;GO:0030198;GO:0030206;GO:0030207;GO:0030208;GO:0060348	biological_process;blood vessel remodeling;bone development;chondroitin sulfate biosynthetic process;chondroitin sulfate catabolic process;dermatan sulfate biosynthetic process;extracellular matrix organization;peptide cross-linking via chondroitin 4-sulfate glycosaminoglycan	GO:0005576;GO:0005615;GO:0005796;GO:0009986;GO:0030133;GO:0031012;GO:0042383;GO:0043202;GO:0070062	cell surface;extracellular exosome;extracellular matrix;extracellular region;extracellular space;Golgi lumen;lysosomal lumen;sarcolemma;transport vesicle			GO:0005201;GO:0005515;GO:0005539;GO:0030021;GO:0050840	extracellular matrix binding;extracellular matrix structural constituent;extracellular matrix structural constituent conferring compression resistance;glycosaminoglycan binding;protein binding	13	13	13	48.2	48.2	48.2	41.475	0	191.07	4082300000	122	29.21884155	29.0623455	28.84595299	29.15303421	28.68495178	28.89159966	28.94723511	28.52039528
	0.981842198891356	0.247680187225342	XP_005674061;XP_005674060;XP_003135528;XP_020935331	XP_005674061;XP_005674060;XP_003135528;XP_020935331	B-cell receptor-associated protein 31 isoform X2;B-cell receptor-associated protein 31 isoform X2;B-cell receptor-associated protein 31 isoform X2;B-cell receptor-associated protein 31 isoform X1	BCAP31	GO:0002474;GO:0006886;GO:0006888;GO:0006915;GO:0007204;GO:0007283;GO:0016032;GO:0032471;GO:0035584;GO:0043280;GO:0051561;GO:0070973;GO:1903071;GO:1904154;GO:2001244	antigen processing and presentation of peptide antigen via MHC class I;apoptotic process;calcium-mediated signaling using intracellular calcium source;ER to Golgi vesicle-mediated transport;intracellular protein transport;negative regulation of endoplasmic reticulum calcium ion concentration;positive regulation of cysteine-type endopeptidase activity involved in apoptotic process;positive regulation of cytosolic calcium ion concentration;positive regulation of ER-associated ubiquitin-dependent protein catabolic process;positive regulation of intrinsic apoptotic signaling pathway;positive regulation of mitochondrial calcium ion concentration;positive regulation of retrograde protein transport, ER to cytosol;protein localization to endoplasmic reticulum exit site;spermatogenesis;viral process	GO:0005739;GO:0005783;GO:0005789;GO:0005811;GO:0005829;GO:0005887;GO:0016020;GO:0030136;GO:0032580;GO:0033116;GO:0071556;GO:0097038	clathrin-coated vesicle;cytosol;endoplasmic reticulum;endoplasmic reticulum membrane;endoplasmic reticulum-Golgi intermediate compartment membrane;Golgi cisterna membrane;integral component of lumenal side of endoplasmic reticulum membrane;integral component of plasma membrane;lipid particle;membrane;mitochondrion;perinuclear endoplasmic reticulum	hsa04141	Protein processing in endoplasmic reticulum	GO:0005515;GO:0042288;GO:0044877	macromolecular complex binding;MHC class I protein binding;protein binding	7	7	7	29.3	29.3	29.3	27.859	0	185.06	12355000000	106	30.80046844	30.61929512	30.31915474	30.53176117	30.24501801	30.24127197	30.227108	30.56656075
+	4.7557138510559	0.649719715118408	XP_005674066;XP_003135530	XP_005674066;XP_003135530	translocon-associated protein subunit delta isoform X2;translocon-associated protein subunit delta isoform X1	SSR4			GO:0005784;GO:0012505;GO:0016021;GO:0070062	endomembrane system;extracellular exosome;integral component of membrane;Sec61 translocon complex	hsa04141	Protein processing in endoplasmic reticulum			4	4	4	30.8	30.8	30.8	18.8	0	46.791	2645500000	49	28.54951286	28.65669632	28.63623238	28.49728012	27.95227051	27.83092499	27.94915581	28.00849152
	1.02510908656353	0.169502258300781	XP_003135533	XP_003135533	LOW QUALITY PROTEIN: host cell factor 1	HCFC1	GO:0000122;GO:0001835;GO:0006338;GO:0006355;GO:0007005;GO:0007049;GO:0010628;GO:0016579;GO:0019046;GO:0043254;GO:0043981;GO:0043982;GO:0043984;GO:0045787;GO:0045893;GO:0050821;GO:0071407	blastocyst hatching;cell cycle;cellular response to organic cyclic compound;chromatin remodeling;histone H4-K16 acetylation;histone H4-K5 acetylation;histone H4-K8 acetylation;mitochondrion organization;negative regulation of transcription from RNA polymerase II promoter;positive regulation of cell cycle;positive regulation of gene expression;positive regulation of transcription, DNA-templated;protein deubiquitination;protein stabilization;regulation of protein complex assembly;regulation of transcription, DNA-templated;release from viral latency	GO:0000123;GO:0005634;GO:0005654;GO:0005671;GO:0005737;GO:0016020;GO:0030424;GO:0030425;GO:0032991;GO:0043025;GO:0048188;GO:0070461;GO:0071339	Ada2/Gcn5/Ada3 transcription activator complex;axon;cytoplasm;dendrite;histone acetyltransferase complex;macromolecular complex;membrane;MLL1 complex;neuronal cell body;nucleoplasm;nucleus;SAGA-type complex;Set1C/COMPASS complex	hsa05168	Herpes simplex infection	GO:0000978;GO:0003682;GO:0003713;GO:0005515;GO:0008134;GO:0030674;GO:0033613;GO:0042802;GO:0045296	activating transcription factor binding;cadherin binding;chromatin binding;identical protein binding;protein binding;protein binding, bridging;RNA polymerase II core promoter proximal region sequence-specific DNA binding;transcription coactivator activity;transcription factor binding	17	17	17	12.4	12.4	12.4	206.82	0	75.808	959920000	59	26.88320351	27.13633537	26.79550743	26.8707943	26.72780228	26.85792351	26.65499115	26.76711464
	0.0536725597558211	0.0155525207519531	XP_003135546;XP_003135545;XP_020935333	XP_003135546;XP_003135545;XP_020935333	isocitrate dehydrogenase;isocitrate dehydrogenase;isocitrate dehydrogenase	IDH3G	GO:0005975;GO:0006099;GO:0006102	carbohydrate metabolic process;isocitrate metabolic process;tricarboxylic acid cycle	GO:0005730;GO:0005739;GO:0005759	mitochondrial matrix;mitochondrion;nucleolus	hsa00020;hsa01100;hsa01130;hsa01200;hsa01210;hsa01230	2-Oxocarboxylic acid metabolism;Biosynthesis of amino acids;Biosynthesis of antibiotics;Carbon metabolism;Citrate cycle (TCA cycle);Metabolic pathways	GO:0000287;GO:0004449;GO:0005524;GO:0051287	ATP binding;isocitrate dehydrogenase (NAD+) activity;magnesium ion binding;NAD binding	12	12	12	41	41	41	42.202	0	141.16	2215900000	108	27.90431786	28.22825623	28.10219383	27.92914391	28.19680786	27.95021439	28.06409454	27.89058495
	0.144307776291744	0.0716218948364258	XP_020936109;XP_020936107;XP_020936106;XP_003135559;XP_005674079	XP_020936109;XP_020936107;XP_020936106;XP_003135559;XP_005674079	trimethyllysine dioxygenase, mitochondrial isoform X1;trimethyllysine dioxygenase, mitochondrial isoform X1;trimethyllysine dioxygenase, mitochondrial isoform X1;trimethyllysine dioxygenase, mitochondrial isoform X1;trimethyllysine dioxygenase, mitochondri	TMLHE	GO:0045329;GO:0055114	carnitine biosynthetic process;oxidation-reduction process	GO:0005739;GO:0005759	mitochondrial matrix;mitochondrion	hsa00310	Lysine degradation	GO:0005506;GO:0016702;GO:0050353	iron ion binding;oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen;trimethyllysine dioxygenase activity	9	9	9	26.4	26.4	26.4	49.601	0	16.553	253210000	35	25.37848663	24.73324394	25.17907906	24.77936554	24.81107903	25.2450676	24.7863121	24.94122887
	0.335313953467784	-0.436941623687744	XP_003135565	XP_003135565	ras-related protein Rab-39B	RAB39B	GO:0006914;GO:0010506;GO:0016192;GO:0050808	autophagy;regulation of autophagy;synapse organization;vesicle-mediated transport	GO:0000139;GO:0005622;GO:0005794;GO:0005886;GO:0030659;GO:0031982;GO:0043005	cytoplasmic vesicle membrane;Golgi apparatus;Golgi membrane;intracellular;neuron projection;plasma membrane;vesicle			GO:0005515;GO:0005525;GO:0031489	GTP binding;myosin V binding;protein binding	4	4	3	23.9	23.9	18.8	24.608	0	11.793	129100000	18	24.11902046	25.48097229	24.74926949	23.33373451	23.91909218	25.09848404	25.32085991	25.09232712
	0.952235476715308	-0.114684104919434	XP_003353540	XP_003353540	actin-related protein 10	ACTR10	GO:0006888;GO:0007018;GO:0019886;GO:0043312;GO:0098958	antigen processing and presentation of exogenous peptide antigen via MHC class II;ER to Golgi vesicle-mediated transport;microtubule-based movement;neutrophil degranulation;retrograde axonal transport of mitochondrion	GO:0005576;GO:0005829;GO:0005869;GO:0035578;GO:1904115;GO:1904813	axon cytoplasm;azurophil granule lumen;cytosol;dynactin complex;extracellular region;ficolin-1-rich granule lumen			GO:0005515	protein binding	14	14	14	51.6	51.6	51.6	46.196	0	141.45	317000000	59	25.1152935	25.34455299	25.12943459	25.17424774	25.31731033	25.2149353	25.3278656	25.36215401
